
CommandNotFoundError: Your shell has not been properly configured to use 'conda activate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.


Epoch: 0, Train loss: 202.05653151, Train accuracy: 0.5202205777168274, Test loss: 2.1345467567443848, Test accuracy: 0.5
Epoch: 1, Train loss: 13.94619480, Train accuracy: 0.59375, Test loss: 2.0524529933929445, Test accuracy: 0.96875
Epoch: 2, Train loss: 14.10721376, Train accuracy: 0.59375, Test loss: 2.074820411205292, Test accuracy: 0.6875
Epoch: 3, Train loss: 13.90926532, Train accuracy: 0.5328125357627869, Test loss: 2.0180083394050596, Test accuracy: 1.0
Epoch: 4, Train loss: 13.89887834, Train accuracy: 0.5216346383094788, Test loss: 2.1279217004776, Test accuracy: 0.5
Epoch: 5, Train loss: 13.90338195, Train accuracy: 0.5149999856948853, Test loss: 2.2803783893585203, Test accuracy: 0.5
Epoch: 6, Train loss: 14.02638451, Train accuracy: 0.59375, Test loss: 2.0134146451950072, Test accuracy: 1.0
Epoch: 7, Train loss: 14.04982547, Train accuracy: 0.493537962436676, Test loss: 2.0757567048072816, Test accuracy: 1.0
Epoch: 8, Train loss: 13.90755834, Train accuracy: 0.53125, Test loss: 2.143591570854187, Test accuracy: 0.5
Epoch: 9, Train loss: 14.04822231, Train accuracy: 0.546875, Test loss: 2.2446640849113466, Test accuracy: 0.5
Epoch: 10, Train loss: 13.95945713, Train accuracy: 0.53125, Test loss: 2.0955941557884215, Test accuracy: 0.5
Epoch: 11, Train loss: 13.94247627, Train accuracy: 0.609375, Test loss: 2.060716986656189, Test accuracy: 1.0
Epoch: 12, Train loss: 13.87284897, Train accuracy: 0.546875, Test loss: 2.0256597995758057, Test accuracy: 1.0
Epoch: 13, Train loss: 13.88364337, Train accuracy: 0.59375, Test loss: 2.00553480386734, Test accuracy: 1.0
Epoch: 14, Train loss: 13.91875439, Train accuracy: 0.78125, Test loss: 2.0294800400733948, Test accuracy: 1.0
Epoch: 15, Train loss: 13.95321248, Train accuracy: 0.5101351737976074, Test loss: 2.3302491426467897, Test accuracy: 0.5
Epoch: 16, Train loss: 14.20100413, Train accuracy: 0.4856770932674408, Test loss: 2.078390622138977, Test accuracy: 1.0
Epoch: 17, Train loss: 13.93252325, Train accuracy: 0.5, Test loss: 2.0291865825653077, Test accuracy: 1.0
Epoch: 18, Train loss: 13.87635773, Train accuracy: 0.546875, Test loss: 2.16110737323761, Test accuracy: 0.5
Epoch: 19, Train loss: 13.88373087, Train accuracy: 0.5625, Test loss: 2.0452360987663267, Test accuracy: 1.0
Epoch: 20, Train loss: 14.11426445, Train accuracy: 0.5625, Test loss: 2.1370734214782714, Test accuracy: 0.5
Epoch: 21, Train loss: 13.96046909, Train accuracy: 0.48383620381355286, Test loss: 2.1625036358833314, Test accuracy: 0.5
Epoch: 22, Train loss: 13.99209220, Train accuracy: 0.578125, Test loss: 2.0432848811149595, Test accuracy: 1.0
Epoch: 23, Train loss: 13.92177601, Train accuracy: 0.4986979365348816, Test loss: 2.2362476706504824, Test accuracy: 0.5
Epoch: 24, Train loss: 13.93179185, Train accuracy: 0.59375, Test loss: 2.0265576004981996, Test accuracy: 1.0
Epoch: 25, Train loss: 13.87506674, Train accuracy: 0.5625, Test loss: 2.1224913001060486, Test accuracy: 0.5
Epoch: 26, Train loss: 13.92564875, Train accuracy: 0.5390625, Test loss: 2.080308032035828, Test accuracy: 0.5
Epoch: 27, Train loss: 13.91403764, Train accuracy: 0.5182291865348816, Test loss: 2.0286030769348145, Test accuracy: 1.0
Epoch: 28, Train loss: 13.96123487, Train accuracy: 0.5099431872367859, Test loss: 2.2482450008392334, Test accuracy: 0.5
Epoch: 29, Train loss: 13.98861731, Train accuracy: 0.5625, Test loss: 2.0719478845596315, Test accuracy: 1.0
Epoch: 30, Train loss: 13.93461728, Train accuracy: 0.59375, Test loss: 2.043423354625702, Test accuracy: 1.0
Epoch: 31, Train loss: 13.99678867, Train accuracy: 0.625, Test loss: 2.100875163078308, Test accuracy: 0.5
Epoch: 32, Train loss: 13.97748918, Train accuracy: 0.546875, Test loss: 2.030294728279114, Test accuracy: 1.0
Epoch: 33, Train loss: 13.91735126, Train accuracy: 0.5078125, Test loss: 2.155057418346405, Test accuracy: 0.5
Epoch: 34, Train loss: 14.00507194, Train accuracy: 0.515625, Test loss: 2.110524225234985, Test accuracy: 0.5
Epoch: 35, Train loss: 13.93920655, Train accuracy: 0.550000011920929, Test loss: 2.1597988605499268, Test accuracy: 0.5
Epoch: 36, Train loss: 13.94930619, Train accuracy: 0.5625, Test loss: 2.061902940273285, Test accuracy: 1.0
Epoch: 37, Train loss: 13.88089426, Train accuracy: 0.625, Test loss: 1.9982184171676636, Test accuracy: 1.0
Epoch: 38, Train loss: 13.93617191, Train accuracy: 0.5625, Test loss: 2.0485873103141783, Test accuracy: 1.0
Epoch: 39, Train loss: 13.92109860, Train accuracy: 0.5260416865348816, Test loss: 2.1022376298904417, Test accuracy: 0.5
Epoch: 40, Train loss: 13.92466547, Train accuracy: 0.53125, Test loss: 2.0358421921730043, Test accuracy: 1.0
Epoch: 41, Train loss: 13.85463802, Train accuracy: 0.640625, Test loss: 2.174562990665436, Test accuracy: 0.5
Epoch: 42, Train loss: 13.95300948, Train accuracy: 0.59375, Test loss: 2.055361235141754, Test accuracy: 1.0
Epoch: 43, Train loss: 13.91181476, Train accuracy: 0.6875, Test loss: 2.0547662734985352, Test accuracy: 1.0
Epoch: 44, Train loss: 13.92304201, Train accuracy: 0.609375, Test loss: 2.0197782278060914, Test accuracy: 1.0
Epoch: 45, Train loss: 13.95599517, Train accuracy: 0.53125, Test loss: 2.1439593195915223, Test accuracy: 0.5
Epoch: 46, Train loss: 13.93190364, Train accuracy: 0.5029761791229248, Test loss: 2.1783618211746214, Test accuracy: 0.5
Epoch: 47, Train loss: 13.92363735, Train accuracy: 0.5511363744735718, Test loss: 2.0372366547584533, Test accuracy: 1.0
Epoch: 48, Train loss: 13.95005199, Train accuracy: 0.4898897111415863, Test loss: 2.10940762758255, Test accuracy: 0.5
Epoch: 49, Train loss: 13.89141137, Train accuracy: 0.53125, Test loss: 2.022313952445984, Test accuracy: 1.0
Top-1 train accuracy:  0.78125
Top-1 test accuracy:  1.0
