
CommandNotFoundError: Your shell has not been properly configured to use 'conda activate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.


Epoch: 0, Train loss: 135.37580835551788, Train accuracy: 0.6768982410430908, Test loss: 2.3270683884620667, Test accuracy: 0.8020833730697632
Epoch: 1, Train loss: 30.189607300819496, Train accuracy: 0.8828125, Test loss: 5.900552773475647, Test accuracy: 0.5507246255874634
Epoch: 2, Train loss: 54.730858032520004, Train accuracy: 0.5201612710952759, Test loss: 2.0256972789764403, Test accuracy: 0.90625
Epoch: 3, Train loss: 14.041606799150125, Train accuracy: 0.5015625357627869, Test loss: 2.0691961884498595, Test accuracy: 1.0
Epoch: 4, Train loss: 13.943465712742928, Train accuracy: 0.546875, Test loss: 2.0872118949890135, Test accuracy: 0.5
Epoch: 5, Train loss: 13.97438814242681, Train accuracy: 0.516964316368103, Test loss: 2.035968780517578, Test accuracy: 1.0
Epoch: 6, Train loss: 13.96084968249003, Train accuracy: 0.5562500357627869, Test loss: 1.998449158668518, Test accuracy: 1.0
Epoch: 7, Train loss: 14.216211386215992, Train accuracy: 0.65625, Test loss: 1.9819634318351746, Test accuracy: 1.0
Epoch: 8, Train loss: 14.065075590060307, Train accuracy: 0.4921875, Test loss: 2.058949315547943, Test accuracy: 1.0
Epoch: 9, Train loss: 13.969006900603954, Train accuracy: 0.5625, Test loss: 2.0675903797149657, Test accuracy: 0.953125
Epoch: 10, Train loss: 13.90945245210941, Train accuracy: 0.5625, Test loss: 2.0030487775802612, Test accuracy: 1.0
Epoch: 11, Train loss: 13.945900813127176, Train accuracy: 0.5625, Test loss: 2.1910447478294373, Test accuracy: 0.5
Epoch: 12, Train loss: 13.913349526050764, Train accuracy: 0.5062500238418579, Test loss: 2.0234944462776183, Test accuracy: 1.0
Epoch: 13, Train loss: 13.956735989986322, Train accuracy: 0.48828125, Test loss: 2.053369474411011, Test accuracy: 1.0
Epoch: 14, Train loss: 13.879903542689789, Train accuracy: 0.53125, Test loss: 2.2513098239898683, Test accuracy: 0.5
Epoch: 15, Train loss: 13.927594032043066, Train accuracy: 0.5133928656578064, Test loss: 2.092051362991333, Test accuracy: 0.5
Epoch: 16, Train loss: 13.980424505013685, Train accuracy: 0.5131579041481018, Test loss: 1.9815361976623536, Test accuracy: 1.0
Epoch: 17, Train loss: 13.938260732552944, Train accuracy: 0.5208333730697632, Test loss: 2.076205003261566, Test accuracy: 1.0
Epoch: 18, Train loss: 13.884328515101702, Train accuracy: 0.578125, Test loss: 2.086934983730316, Test accuracy: 0.5
Epoch: 19, Train loss: 13.880608048194494, Train accuracy: 0.5520833730697632, Test loss: 2.0109381437301637, Test accuracy: 1.0
Epoch: 20, Train loss: 13.96681375381274, Train accuracy: 0.53125, Test loss: 2.036082589626312, Test accuracy: 1.0
Epoch: 21, Train loss: 13.933036883672079, Train accuracy: 0.515625, Test loss: 2.079978609085083, Test accuracy: 0.5
Epoch: 22, Train loss: 13.913050466623062, Train accuracy: 0.53125, Test loss: 2.0027124166488646, Test accuracy: 1.0
Epoch: 23, Train loss: 13.97500744385597, Train accuracy: 0.53125, Test loss: 1.9780330061912537, Test accuracy: 1.0
Epoch: 24, Train loss: 14.02710942732982, Train accuracy: 0.5286458730697632, Test loss: 2.0175305008888245, Test accuracy: 1.0
Epoch: 25, Train loss: 13.891716368687458, Train accuracy: 0.53125, Test loss: 2.1756258726119997, Test accuracy: 0.578125
Epoch: 26, Train loss: 14.075388193130493, Train accuracy: 0.5625, Test loss: 2.022411561012268, Test accuracy: 1.0
Epoch: 27, Train loss: 13.979611768172337, Train accuracy: 0.53125, Test loss: 2.0704689145088198, Test accuracy: 1.0
Epoch: 28, Train loss: 13.973879563502777, Train accuracy: 0.515625, Test loss: 2.0979318857192992, Test accuracy: 0.5
Epoch: 29, Train loss: 13.928717081363384, Train accuracy: 0.4970703125, Test loss: 2.0738696694374084, Test accuracy: 1.0
Epoch: 30, Train loss: 13.955636212458977, Train accuracy: 0.71875, Test loss: 2.235236418247223, Test accuracy: 0.5
Epoch: 31, Train loss: 13.974087429352295, Train accuracy: 0.5625, Test loss: 2.0678696990013123, Test accuracy: 1.0
Epoch: 32, Train loss: 13.910162079028595, Train accuracy: 0.5625, Test loss: 2.272444415092468, Test accuracy: 0.5
Epoch: 33, Train loss: 13.94921937966958, Train accuracy: 0.625, Test loss: 2.098880481719971, Test accuracy: 0.5
Epoch: 34, Train loss: 13.948422713157457, Train accuracy: 0.5036764740943909, Test loss: 2.07035835981369, Test accuracy: 1.0
Epoch: 35, Train loss: 13.922319875313686, Train accuracy: 0.5016447305679321, Test loss: 2.0935177206993103, Test accuracy: 0.5
Epoch: 36, Train loss: 13.880298762749403, Train accuracy: 0.515625, Test loss: 2.04487144947052, Test accuracy: 1.0
Epoch: 37, Train loss: 13.978588004906973, Train accuracy: 0.5237069129943848, Test loss: 2.0865746259689333, Test accuracy: 0.5
Epoch: 38, Train loss: 13.858796021877192, Train accuracy: 0.520380437374115, Test loss: 2.013443446159363, Test accuracy: 1.0
Epoch: 39, Train loss: 13.899848046975258, Train accuracy: 0.5546875, Test loss: 2.0295690655708314, Test accuracy: 1.0
Epoch: 40, Train loss: 13.957889029612907, Train accuracy: 0.5, Test loss: 2.158869981765747, Test accuracy: 0.5
Epoch: 41, Train loss: 13.900684851866503, Train accuracy: 0.71875, Test loss: 2.1025659441947937, Test accuracy: 0.5
Epoch: 42, Train loss: 13.890344037459446, Train accuracy: 0.5115131735801697, Test loss: 2.0502729773521424, Test accuracy: 1.0
Epoch: 43, Train loss: 14.039775285965357, Train accuracy: 0.5625, Test loss: 2.1704373955726624, Test accuracy: 0.5
Epoch: 44, Train loss: 14.038892749028328, Train accuracy: 0.53125, Test loss: 2.059137225151062, Test accuracy: 1.0
Epoch: 45, Train loss: 13.915953272428268, Train accuracy: 0.5625, Test loss: 2.0781869411468508, Test accuracy: 1.0
Epoch: 46, Train loss: 13.900557374342894, Train accuracy: 0.53125, Test loss: 2.0871164083480833, Test accuracy: 0.5
Epoch: 47, Train loss: 13.8897404334484, Train accuracy: 0.543749988079071, Test loss: 2.0589463829994203, Test accuracy: 1.0
Epoch: 48, Train loss: 13.906436314949623, Train accuracy: 0.5008680820465088, Test loss: 2.161521828174591, Test accuracy: 0.5
Epoch: 49, Train loss: 13.909686649457003, Train accuracy: 0.5390625, Test loss: 2.030364453792572, Test accuracy: 1.0
Top-1 train accuracy:  0.8828125
Top-1 test accuracy:  1.0
